addr,clCd,clCdNm,cmdcGdrCnt,cmdcIntnCnt,cmdcResdntCnt,cmdcSdrCnt,detyGdrCnt,detyIntnCnt,detyResdntCnt,detySdrCnt,drTotCnt,emdongNm,estbDd,hospUrl,mdeptGdrCnt,mdeptIntnCnt,mdeptResdntCnt,mdeptSdrCnt,pnursCnt,postNo,sgguCd,sgguCdNm,sidoCd,sidoCdNm,telno,XPos,YPos,yadmNm,ykiho
"서울특별시 도봉구 도봉로 693, (방학동)",93,한의원,1,0,0,0,0,0,0,0,1,방학동,19950104,,0,0,0,0,0,1340,110006,도봉구,110000,서울,02-3492-0102,127.0427046,37.666413,동양당한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQ3IyQ4MiQyNjEyMjIjNDEjJDEjJDgjJDgz
"서울특별시 은평구 응암로 180, 2층 (응암동)",93,한의원,1,0,0,0,0,0,0,0,1,응암동,20081125,,0,0,0,0,0,3478,110015,은평구,110000,서울,02-376-1075,126.9170475,37.5880711,동양당한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzQxIyQxIyQ3IyQ3OSQyNjEwMDIjNTEjJDEjJDYjJDgz
"서울특별시 동대문구 답십리로 146-2, (답십리동)",93,한의원,1,0,0,0,0,0,0,0,1,답십리동,20090401,,0,0,0,0,0,2599,110007,동대문구,110000,서울,02-2266-3414,127.0562294,37.5726735,동양한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzExIyQxIyQ3IyQwMyQzNjEyMjIjODEjJDEjJDIjJDgz
"서울특별시 송파구 석촌호수로 114, (잠실동)",93,한의원,1,0,0,0,0,0,0,0,1,잠실동,19801031,,0,0,0,0,0,5566,110018,송파구,110000,서울,02-422-8763,127.0895505,37.507535,동양한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz
"서울특별시 동작구 사당로20가길 38, 1층 (사당동)",93,한의원,1,0,0,0,0,0,0,0,1,사당동,19901025,,0,0,0,0,0,7011,110008,동작구,110000,서울,02-584-3666,126.9735954,37.4824779,동양한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzExIyQxIyQ3IyQxMyQ0NjEwMDIjNjEjJDEjJDQjJDgz
"서울특별시 서초구 강남대로89길 10, 장생시니어타운 (반포동)",93,한의원,1,0,0,0,0,0,0,0,1,반포동,19830531,,0,0,0,0,0,6535,110021,서초구,110000,서울,02-549-9331,127.0212771,37.509503,동양허브장생한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzIxIyQxIyQ5IyQ4OSQyNjE4MzIjNDEjJDEjJDgjJDgz
"서울특별시 동대문구 약령중앙로6길 9-1, (제기동)",93,한의원,1,0,0,0,0,0,0,0,1,제기동,20110603,,0,0,0,0,0,2570,110007,동대문구,110000,서울,02-452-7577,127.0376917,37.5809971,동양허브한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzMxIyQyIyQzIyQwMCQ0NjEwMDIjNTEjJDEjJDYjJDgz
"서울특별시 강동구 천호대로 1200, 3층 (둔촌동)",93,한의원,1,0,0,0,0,0,0,0,1,둔촌동,19920525,,0,0,0,0,0,5361,110002,강동구,110000,서울,02-479-4456,127.1446662,37.5345731,동영한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzQxIyQxIyQ3IyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz
"서울특별시 동대문구 답십리로 289, 기륭빌딩 2층 (장안동)",93,한의원,1,0,0,0,0,0,0,0,1,장안동,20231023,,0,0,0,0,0,2523,110007,동대문구,110000,서울,02-3390-4375,127.0724533,37.5725299,동영한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzUxIyQxIyQxIyQ3OSQzNjE4MzIjNDEjJDEjJDgjJDgz
"서울특별시 중랑구 면목로76길 4, 1,2층 (면목동)",93,한의원,1,0,0,0,0,0,0,0,1,면목동,20120110,,0,0,0,0,0,2161,110019,중랑구,110000,서울,02-433-7114,127.0881936,37.5896374,동원당한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzUxIyQxIyQxIyQ5MiQzNjE4MzIjNzEjJDEjJDgjJDgz
"서울특별시 중구 퇴계로 120, 4층 (남산동1가)",93,한의원,1,0,0,0,0,0,0,0,1,남산동1가,20061110,,0,0,0,0,0,4631,110017,중구,110000,서울,02-775-0881,126.9850969,37.5605802,동원미즈한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjE4MzIjNzEjJDEjJDgjJDgz
"서울특별시 성북구 성북로2길 31, (동소문동1가)",93,한의원,1,0,0,0,0,0,0,0,1,동소문동1가,19890701,,0,0,0,0,0,2833,110012,성북구,110000,서울,02-741-2948,127.0074084,37.5896521,동원한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzExIyQxIyQ3IyQ3MiQzNjEwMDIjODEjJDEjJDIjJDgz
"서울특별시 중랑구 겸재로49길 18, 3층 (면목동)",93,한의원,1,0,0,0,0,0,0,0,1,면목동,20070828,,0,0,0,0,0,2162,110019,중랑구,110000,서울,02-433-4375,127.0904962,37.5898637,동원한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzUxIyQxIyQxIyQ2MiQyNjEwMDIjNTEjJDEjJDIjJDgz
"서울특별시 서초구 신반포로 313, 고암빌딩 2층 (잠원동)",93,한의원,1,0,0,0,0,0,0,0,1,잠원동,20200116,,0,0,0,0,0,6532,110021,서초구,110000,서울,02-518-7585,127.0180881,37.5104109,동의다올한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQyIyQxIyQwMCQzNjE4MzIjNjEjJDEjJDgjJDgz
"서울특별시 동대문구 휘경로 31, 2층 (이문동)",93,한의원,1,0,0,0,0,0,0,0,1,이문동,20001101,,0,0,0,0,0,2427,110007,동대문구,110000,서울,02-968-2089,127.0634204,37.5951869,동의당한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzQxIyQxIyQ3IyQxMyQzNjE4MzIjNTEjJDEjJDIjJDgz
"서울특별시 도봉구 도당로 40, 2층 (방학동)",93,한의원,1,0,0,0,0,0,0,0,1,방학동,20100401,,0,0,0,0,0,1389,110006,도봉구,110000,서울,02-421-1075,127.034991,37.6618069,동의명가한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzExIyQxIyQ3IyQ3OSQzNjE4MzIjODEjJDEjJDIjJDgz
"서울특별시 강서구 강서로18길 5, (화곡동)",93,한의원,1,0,0,0,0,0,0,0,1,화곡동,19951026,,0,0,0,0,0,7751,110003,강서구,110000,서울,02-2692-7500,126.8460127,37.5337542,동의보감한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQzIyQwMyQzNjEyMjIjNjEjJDEjJDAjJDgz
"서울특별시 노원구 월계로45길 28, 2층 2호 (월계동)",93,한의원,1,0,0,0,0,0,0,0,1,월계동,20031101,,0,0,0,0,0,1882,110022,노원구,110000,서울,02-998-2500,127.0509977,37.6268565,동의보감한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQxIyQ4OSQyNjEyMjIjNDEjJDEjJDQjJDgz
"서울특별시 송파구 마천로 315, 306호 (마천동, 현대그린빌)",93,한의원,1,0,0,0,0,0,0,0,1,마천동,20180227,,0,0,0,0,0,5758,110018,송파구,110000,서울,02-430-2585,127.1509931,37.4951788,동의보감한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMTkxIzExIyQxIyQ3IyQ5OSQzNjEwMDIjNTEjJDEjJDIjJDgz
"서울특별시 구로구 개봉로20길 66, (개봉동)",93,한의원,1,0,0,0,0,0,0,0,1,개봉동,20020826,,0,0,0,0,0,8329,110005,구로구,110000,서울,02-2686-7572,126.8580499,37.4933966,동의보감한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzIxIyQxIyQxIyQwMyQzNjE0ODEjNDEjJDEjJDQjJDgz
"서울특별시 서대문구 증가로20가길 87, 성산빌딩 2층 (북가좌동)",93,한의원,1,0,0,0,0,0,0,0,1,북가좌동,20140819,,0,0,0,0,0,3671,110010,서대문구,110000,서울,02-306-8875,126.9196311,37.5824125,동의보감한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzIxIyQxIyQ5IyQ3MiQyNjEyMjIjNjEjJDEjJDAjJDgz
"서울특별시 관악구 신림로 326, 2층 (신림동)",93,한의원,1,0,0,0,0,0,0,0,1,신림동,20030228,http://www.greencare365.com/,0,0,0,0,0,8777,110004,관악구,110000,서울,877-7582,126.9300158,37.4833366,동의보감한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQxIyQ4OSQ0NjEwMDIjNDEjJDEjJDgjJDgz
"서울특별시 마포구 월드컵북로 224, 2층 206호 (성산동, 청화상가)",93,한의원,1,0,0,0,0,0,0,0,1,성산동,20000415,,0,0,0,0,0,3941,110009,마포구,110000,서울,306-1075,126.9045075,37.5698817,동의보감한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzIxIyQxIyQxIyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz
"서울특별시 은평구 은평로 23, (신사동)",93,한의원,1,0,0,0,0,0,0,0,1,신사동,19950220,,0,0,0,0,0,3423,110015,은평구,110000,서울,02-352-5292,126.9103988,37.5981745,동의보감한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzExIyQyIyQzIyQwMCQyNjE4MzIjNDEjJDEjJDgjJDgz
"서울특별시 도봉구 해등로 198, (쌍문동)",93,한의원,1,0,0,1,0,0,0,0,2,쌍문동,20030401,,0,0,0,0,0,1385,110006,도봉구,110000,서울,02-900-7566,127.0349177,37.6583227,동의보감한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQxIyQ3OSQzNjEyMjIjNjEjJDEjJDgjJDgz
"서울특별시 서초구 방배로 142, 석미빌딩 2층 (방배동)",93,한의원,1,0,0,0,0,0,0,0,1,방배동,20000619,,0,0,0,0,0,6664,110021,서초구,110000,서울,02-581-1075,126.994708,37.4865874,동의본한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ3OSQzNjE4MzIjODEjJDEjJDIjJDgz
"서울특별시 강북구 솔샘로 236, (미아동)",93,한의원,1,0,0,0,0,0,0,0,1,미아동,20170619,,0,0,0,0,0,1194,110024,강북구,110000,서울,02-945-6440,127.0188693,37.6197806,동의부부한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzUxIyQxIyQxIyQ5OSQ0NjE0ODEjNDEjJDEjJDQjJDgz
"서울특별시 동대문구 장한로 25, 3층 (장안동)",93,한의원,1,0,0,0,0,0,0,0,1,장안동,19911024,http://www.hanbanglife.co.kr/index.php,0,0,0,0,0,2636,110007,동대문구,110000,서울,02-2242-5567,127.0657985,37.5638304,동의생한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ4MiQ0NjE0ODEjNDEjJDEjJDgjJDgz
"서울특별시 강남구 봉은사로 442, 1층 (삼성동)",93,한의원,2,0,0,0,0,0,0,0,2,삼성동,20210722,,0,0,0,0,0,6153,110001,강남구,110000,서울,02-6203-5360,127.048232,37.5112648,동의한방 두앤목한의원,JDQ4MTg4MSM1MSMkMSMkOCMkMTMkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz
"서울특별시 양천구 목동남로 46, (신정동)",93,한의원,1,0,0,0,0,0,0,0,1,신정동,19951207,,0,0,0,0,0,8101,110020,양천구,110000,서울,02-2642-8377,126.8647537,37.5087603,동의한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQxIyQ4OSQzNjEyMjIjNTEjJDEjJDIjJDgz
"서울특별시 광진구 광나루로 521, 2층 (구의동)",93,한의원,1,0,0,0,0,0,0,0,1,구의동,20020103,,0,0,0,0,0,4977,110023,광진구,110000,서울,02-454-1071,127.0874623,37.5451375,동의한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzExIyQxIyQzIyQ3MiQ0NjEwMDIjNjEjJDEjJDgjJDgz
"서울특별시 구로구 고척로 154, 2층 (고척동)",93,한의원,1,0,0,0,0,0,0,0,1,고척동,20000112,,0,0,0,0,0,8234,110005,구로구,110000,서울,02-2617-9616,126.8508614,37.5030447,동의한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQ5IyQ4MiQyNjE0ODEjNzEjJDEjJDgjJDgz
"서울특별시 강동구 고덕로 254, 이화빌딩 2층 (명일동)",93,한의원,1,0,0,0,0,0,0,0,1,명일동,20210219,,0,0,0,0,0,5269,110002,강동구,110000,서울,02-428-8575,127.1537015,37.554684,동의한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNTEjJDEjJDYjJDgz
"서울특별시 양천구 신정중앙로23길 13-1, (신정동)",93,한의원,2,0,0,0,0,0,0,0,2,신정동,19860309,,0,0,0,0,0,7938,110020,양천구,110000,서울,02-2699-8828,126.863304,37.5275586,동인당한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQ5MiQyNjEwMDIjODEjJDEjJDIjJDgz
"서울특별시 송파구 마천로41길 25, 1,2층 (마천동)",93,한의원,1,0,0,0,0,0,0,0,1,마천동,19911030,,0,0,0,0,0,5751,110018,송파구,110000,서울,02-443-5512,127.1504129,37.4970771,동인당한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ5MiQzNjE4MzIjNTEjJDEjJDYjJDgz
"서울특별시 금천구 금하로 677, 2층 (시흥동)",93,한의원,1,0,0,0,0,0,0,0,1,시흥동,20011030,,0,0,0,0,0,8627,110025,금천구,110000,서울,02-807-0333,126.9055774,37.4527296,동인당한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ5IyQ2MiQyNjEwMDIjODEjJDEjJDIjJDgz
"서울특별시 동작구 흑석로 110, 4층 (흑석동)",93,한의원,1,0,0,0,0,0,0,0,1,흑석동,19950610,,0,0,0,0,0,6972,110008,동작구,110000,서울,02-816-1404,126.9614292,37.508113,동인한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQxIyQ3MiQzNjEwMDIjODEjJDEjJDIjJDgz
"서울특별시 양천구 신월로 164, 승일뷰티타워2 404호 (신월동)",93,한의원,1,0,0,0,0,0,0,0,1,신월동,20020408,,0,0,0,0,0,8064,110020,양천구,110000,서울,02-2603-0468,126.8420198,37.5177576,동인한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzExIyQyIyQ3IyQwMCQyNjE4MzIjODEjJDEjJDYjJDgz
"서울특별시 강남구 언주로30길 10, 현대비전21 304호 (도곡동)",93,한의원,1,0,0,0,0,0,0,0,1,도곡동,20040816,,0,0,0,0,0,6295,110001,강남구,110000,서울,02-2057-0075,127.0515495,37.4873416,동인한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzMxIyQxIyQzIyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz
"서울특별시 강서구 강서로16길 35, 2층 (화곡동, 신양빌딩)",93,한의원,1,0,0,0,0,0,0,0,1,화곡동,20170710,,0,0,0,0,0,7756,110003,강서구,110000,서울,02-2601-3824,126.8481764,37.5332899,동인한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzUxIyQxIyQ1IyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz
"서울특별시 성북구 보문로 51, 자바빌딩 2층 (보문동7가)",93,한의원,1,0,0,0,0,0,0,0,1,보문동7가,20170922,,0,0,0,0,0,2873,110012,성북구,110000,서울,02-924-8586,127.0219976,37.5799786,동일한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzUxIyQxIyQxIyQ5MiQzNjE4MzIjODEjJDEjJDIjJDgz
"서울특별시 동작구 보라매로 110, 2층 (대방동)",93,한의원,1,0,0,0,0,0,0,0,1,대방동,20141216,,0,0,0,0,0,7041,110008,동작구,110000,서울,02-817-8875,126.9284473,37.4990895,동작한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzUxIyQxIyQ1IyQ2MiQyNjE0ODEjNjEjJDEjJDQjJDgz
"서울특별시 광진구 자양로 81, 1층 (자양동)",93,한의원,2,0,0,0,0,0,0,0,2,자양동,19690611,,0,0,0,0,0,5056,110023,광진구,110000,서울,02-466-2339,127.08385,37.5351141,동제한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzIxIyQxIyQxIyQ2MiQyNjEyMjIjNTEjJDEjJDIjJDgz
"서울특별시 양천구 등촌로 212, 1층 (목동)",93,한의원,1,0,0,0,0,0,0,0,1,목동,19820309,,0,0,0,0,0,7950,110020,양천구,110000,서울,02-2643-9381,126.8636739,37.5484741,동제한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQ5MiQ0NjEwMDIjNTEjJDEjJDYjJDgz
"서울특별시 마포구 굴레방로 27, 301호 (아현동)",93,한의원,1,0,0,0,0,0,0,0,1,아현동,19970603,,0,0,0,0,0,4116,110009,마포구,110000,서울,02-363-7749,126.9553262,37.5564626,동제한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzQxIyQxIyQ3IyQwMyQyNjE0ODEjODEjJDEjJDIjJDgz
"서울특별시 강서구 화곡로 193, 성원빌딩 2층 (화곡동)",93,한의원,1,0,0,0,0,0,0,0,1,화곡동,20190620,,0,0,0,0,0,7700,110003,강서구,110000,서울,02-2605-0102,126.8424517,37.5431505,동제한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzExIyQxIyQ3IyQ4MiQzNjEwMDIjNjEjJDEjJDQjJDgz
"서울특별시 양천구 목동동로 224, (목동, 대원빌딩)",93,한의원,1,0,0,0,0,0,0,0,1,목동,19901019,http://www.maum4u.co.kr/,0,0,0,0,0,8000,110020,양천구,110000,서울,02-2653-2211,126.8719432,37.5254999,동진한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQwMyQzNjEwMDIjNjEjJDEjJDAjJDgz
"서울특별시 동대문구 사가정로 207, 삼협메디스빌딩 4층 401호 (장안동)",93,한의원,1,0,0,0,0,0,0,0,1,장안동,20050329,,0,0,0,0,0,2509,110007,동대문구,110000,서울,02-2244-9156,127.0680261,37.5789065,동천한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzExIyQxIyQ3IyQ4OSQyNjEyMjIjNTEjJDEjJDYjJDgz
"서울특별시 은평구 가좌로 213, (응암동)",93,한의원,1,0,0,0,0,0,0,0,1,응암동,19990628,,0,0,0,0,0,3478,110015,은평구,110000,서울,02-309-9647,126.9181188,37.5890988,동춘당한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ5IyQxMyQyNjEyMjIjNTEjJDEjJDIjJDgz
"서울특별시 강동구 상암로 213, (명일동)",93,한의원,0,0,0,1,0,0,0,0,1,명일동,20080307,,0,0,0,0,0,5294,110002,강동구,110000,서울,02-483-8830,127.1463368,37.546767,동침구과한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzUxIyQxIyQxIyQ3OSQzNjEwMDIjNDEjJDEjJDQjJDgz
"서울특별시 강동구 양재대로 1637, (명일동)",93,한의원,1,0,0,0,0,0,0,0,1,명일동,19930410,,0,0,0,0,0,5257,110002,강동구,110000,서울,02-3426-2426,127.143832,37.5517146,동평한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQxIyQ2MiQzNjE4MzIjNzEjJDEjJDgjJDgz
"서울특별시 광진구 자양로15길 46, 1층 (자양동)",93,한의원,1,0,0,0,0,0,0,0,1,자양동,20110616,,0,0,0,0,0,5055,110023,광진구,110000,서울,02-454-1075,127.0811548,37.5354808,동행한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzExIyQxIyQzIyQwMyQzNjE0ODEjNjEjJDEjJDQjJDgz
"서울특별시 서초구 강남대로 221, 양재역환승주차장 306호 (양재동)",93,한의원,1,0,0,0,0,0,0,0,1,양재동,20120207,http://www.slim-beauty.co.kr,0,0,0,0,0,6749,110021,서초구,110000,서울,02-577-1236,127.0341178,37.4836851,동현한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQ3IyQ5OSQ0NjEwMDIjNDEjJDEjJDgjJDgz
"서울특별시 양천구 목동서로 397, (신정동, 대림아크로빌)",93,한의원,2,0,0,0,0,0,0,0,2,신정동,20030529,http://www.donghyeclinic.com/,0,0,0,0,0,8092,110020,양천구,110000,서울,02-2654-5255,126.8601264,37.5155724,동혜한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzMxIyQxIyQzIyQ5MiQzNjEyMjIjODEjJDEjJDIjJDgz
"서울특별시 강동구 양재대로141길 8, 1층 (명일동)",93,한의원,1,0,0,0,0,0,0,0,1,명일동,20180516,,0,0,0,0,0,5257,110002,강동구,110000,서울,02-427-0456,127.1434618,37.5512779,동호한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzExIyQxIyQzIyQ3OSQyNjE0ODEjNjEjJDEjJDAjJDgz
"서울특별시 성동구 왕십리광장로 10-1, 2층 (행당동)",93,한의원,1,0,0,0,0,0,0,0,1,행당동,19760219,,0,0,0,0,0,4751,110011,성동구,110000,서울,02-2293-9791,127.036534,37.5610441,동화한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzIxIyQxIyQxIyQ2MiQyNjE4MzIjNDEjJDEjJDgjJDgz
"서울특별시 광진구 자양로15길 74, (자양동)",93,한의원,1,0,0,0,0,0,0,0,1,자양동,20020418,,0,0,0,0,0,5054,110023,광진구,110000,서울,02-447-1075,127.0795806,37.535083,동화한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzExIyQxIyQzIyQ2MiQzNjE0ODEjODEjJDEjJDIjJDgz
"서울특별시 서초구 효령로 403, 304,305호 (서초동)",93,한의원,1,0,0,0,0,0,0,0,1,서초동,20220428,,0,0,0,0,0,6630,110021,서초구,110000,서울,02-6952-8867,127.0277491,37.4889159,두각경희한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzIxIyQxIyQ5IyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz
"서울특별시 강남구 도곡로63길 12, 201~202호 (대치동, 신농플라자)",93,한의원,1,0,0,0,0,0,0,0,1,대치동,20160317,,0,0,0,0,0,6207,110001,강남구,110000,서울,02-554-4580,127.0544537,37.4978037,두근두근한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzMxIyQxIyQzIyQ4MiQzNjEyMjIjNTEjJDEjJDYjJDgz
"서울특별시 성북구 동소문로 312, 지상2층 (하월곡동)",93,한의원,0,0,0,1,0,0,0,0,1,하월곡동,20080502,,0,0,0,0,0,2733,110012,성북구,110000,서울,02-986-0380,127.0292305,37.607534,두기한의원,JDQ4MTg4MSM1MSMkMSMkMCMkMTMkNDgxNzAyIzIxIyQxIyQxIyQ5MiQyNjE4MzIjNjEjJDEjJDAjJDgz
"서울특별시 송파구 문정로 83, (문정동, 삼성래미안아프트 202호)",93,한의원,1,0,0,0,0,0,0,0,1,문정동,20120402,,0,0,0,0,0,5794,110018,송파구,110000,서울,02-400-8807,127.1306635,37.4905809,두꺼비한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMzUxIzMxIyQxIyQ3IyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz
"서울특별시 성동구 아차산로 92, S TOWER 2층 201호, 203호 (성수동2가)",93,한의원,3,0,0,0,0,0,0,0,3,성수동2가,20220328,,0,0,0,0,0,4782,110011,성동구,110000,서울,02-465-3650,127.0542449,37.5447612,두나한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQ2MiQyNjEwMDIjNTEjJDEjJDYjJDgz
"서울특별시 동대문구 이문로35길 12, C동 213호 (이문동, 래미안라그란데아파트)",93,한의원,1,0,0,0,0,0,0,0,1,이문동,20250225,,0,0,0,0,0,2404,110007,동대문구,110000,서울,02-2138-3465,127.0612623,37.5997704,두루한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzUxIyQxIyQ1IyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz
"서울특별시 관악구 남부순환로 1715, 4층 (봉천동, 신우빌딩)",93,한의원,2,0,0,0,0,0,0,0,2,봉천동,20020625,http://www.durihani.com/,0,0,0,0,0,8757,110004,관악구,110000,서울,02-887-8297,126.9408943,37.4830451,두리한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzIxIyQxIyQxIyQ3MiQzNjEwMDIjODEjJDEjJDIjJDgz
"서울특별시 광진구 광나루로 361, (군자동, 동양파라곤 1단지 215호)",93,한의원,1,0,0,0,0,0,0,0,1,군자동,20090226,,0,0,0,0,0,5003,110023,광진구,110000,서울,02-469-5990,127.070015,37.5485406,두배한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzMxIyQyIyQzIyQwMCQzNjE4MzIjNDEjJDEjJDQjJDgz
"서울특별시 송파구 백제고분로 275, 4층 (석촌동)",93,한의원,0,0,0,1,0,0,0,0,1,석촌동,20240404,,0,0,0,0,0,5613,110018,송파구,110000,서울,02-420-2503,127.0973444,37.5027812,두보한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzUxIyQxIyQxIyQ5OSQ0NjE0ODEjNjEjJDEjJDQjJDgz
"서울특별시 강서구 마곡중앙6로 93, 열린프라자 4층 402호 (마곡동)",93,한의원,1,0,0,0,0,0,0,0,1,마곡동,20260127,,0,0,0,0,0,7803,110003,강서구,110000,서울,02-3663-1028,126.8376979,37.5601357,두봄한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQ5OSQ0NjEwMDIjNjEjJDEjJDgjJDgz
"서울특별시 강남구 강남대로 250, 심현빌딩 2층 (도곡동)",93,한의원,2,0,0,1,0,0,0,0,3,도곡동,20240118,,0,0,0,0,0,6266,110001,강남구,110000,서울,02-574-1075,127.0338898,37.4858736,두청한의원,JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxOTYxIzMxIyQyIyQzIyQwMCQzNjEwMDIjNTEjJDEjJDYjJDgz
